site_idx,site_key,n_neurons,birthday_bound_fp32,birthday_bound_fp16,recovery_prob,n_tie_groups,model_name
0,features.0,64,0.9998798441038291,0.36983086210720606,1.0,0,vgg11
1,features.3,128,0.9995156495555773,0.017356766164170798,1.0,0,vgg11
2,features.6,256,0.9980563857875795,5.904390404511139e-08,1.0,0,vgg11
3,features.8,256,0.9980563857875795,5.904390404511139e-08,1.0,0,vgg11
4,features.11,512,0.9922329997940535,4.069941563989066e-31,1.0,0,vgg11
5,features.13,512,0.9922329997940535,4.069941563989066e-31,0.5,1,vgg11
6,features.16,512,0.9922329997940535,4.069941563989066e-31,1.0,0,vgg11
7,classifier.0,4096,0.6065800273387081,0.0,0.03125,5,vgg11
8,classifier.3,4096,0.6065800273387081,0.0,0.015625,6,vgg11
