model_name,accuracy,time,dataset,method,method_kwargs,cond_id,repeat,seed,deterministic,n_correct,n_total,eval_seconds,batch_size,device,limit_batches,torch_version,git_commit,timestamp
efficientnet_b4,0.83396,0.7425680160522461,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,1914384889,False,41698,50000,177.91494989395142,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:23:59
efficientnet_b4,0.83402,1.0773720741271973,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,2024761100,False,41701,50000,186.17812275886536,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:27:07
efficientnet_b4,0.83398,0.9694521427154541,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,1778085960,False,41699,50000,182.76457953453064,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:30:11
efficientnet_b4,0.83396,0.9689021110534668,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,848600717,False,41698,50000,174.99140191078186,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:33:07
efficientnet_b4,0.83414,1.1364150047302246,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,451106684,False,41707,50000,176.31676959991455,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:36:05
efficientnet_b4,0.83396,0.9260163307189941,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,1,1918929591,False,41698,50000,179.95416140556335,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:39:06
efficientnet_b4,0.83386,1.0269486904144287,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,2,124180763,False,41693,50000,171.54563403129578,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:41:59
efficientnet_b4,0.83384,0.9904036521911621,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,3,702995184,False,41692,50000,178.5918629169464,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:44:59
efficientnet_b4,0.834,1.288161277770996,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,4,70716337,False,41700,50000,178.31920170783997,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:47:59
efficientnet_b4,0.83098,0.9837961196899414,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,0,1835470524,False,41549,50000,174.79797530174255,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:50:55
efficientnet_b4,0.83334,0.9776782989501953,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,1,1709329211,False,41667,50000,184.87250137329102,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:54:01
efficientnet_b4,0.8328,1.0141003131866455,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,2,1742037722,False,41640,50000,173.87937998771667,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:56:56
efficientnet_b4,0.83342,0.7069475650787354,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,3,13165135,False,41671,50000,172.79207134246826,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T17:59:49
efficientnet_b4,0.82902,0.921562671661377,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,4,909968308,False,41451,50000,171.63864827156067,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:02:42
efficientnet_b4,0.00104,0.9682743549346924,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,0,239297384,False,52,50000,172.75894355773926,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:05:36
efficientnet_b4,0.0009,0.9328863620758057,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,1,1642479631,False,45,50000,183.94867181777954,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:08:41
efficientnet_b4,0.0009,0.9591755867004395,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,2,423102564,False,45,50000,176.99509358406067,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:11:40
efficientnet_b4,0.0009,0.987598180770874,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,3,191593298,False,45,50000,183.40513038635254,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:14:44
efficientnet_b4,0.00092,0.9381301403045654,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,4,1580109284,False,46,50000,184.2557282447815,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:17:50
efficientnet_b4,0.78792,0.6842451095581055,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,0,278790511,False,39396,50000,176.45751643180847,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:20:47
efficientnet_b4,0.67456,0.46568894386291504,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,1,77997224,False,33728,50000,180.33182168006897,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:23:48
efficientnet_b4,0.80092,0.44739341735839844,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,2,1840631388,False,40046,50000,177.38755655288696,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:26:46
efficientnet_b4,0.73934,0.5642216205596924,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,3,318009596,False,36967,50000,170.95431423187256,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:29:38
efficientnet_b4,0.72704,0.6338791847229004,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,4,1020284643,False,36352,50000,176.91738271713257,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:32:35
efficientnet_b4,0.04214,0.8425397872924805,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,0,711668303,False,2107,50000,174.82438349723816,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:35:31
efficientnet_b4,0.04172,0.6977989673614502,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,1,134250526,False,2086,50000,172.43460750579834,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:38:25
efficientnet_b4,0.0664,0.5746846199035645,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,2,1981117072,False,3320,50000,175.5301570892334,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:41:21
efficientnet_b4,0.01774,0.6066019535064697,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,3,1854865887,False,887,50000,187.2430329322815,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:44:29
efficientnet_b4,0.02828,0.9278585910797119,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,4,211732190,False,1414,50000,170.15045714378357,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:47:21
efficientnet_b4,0.00122,0.7520096302032471,imagenet12,quantization,"{'n_bits': 2, 'per_channel': True}",quant_2bit_perchannel,0,1299601266,True,61,50000,159.05852246284485,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:50:00
efficientnet_b4,0.0049,1.200516700744629,imagenet12,quantization,"{'n_bits': 4, 'per_channel': True}",quant_4bit_perchannel,0,1780148827,True,245,50000,164.52238082885742,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:52:46
efficientnet_b4,0.8317,0.6920745372772217,imagenet12,quantization,"{'n_bits': 8, 'per_channel': True}",quant_8bit_perchannel,0,1098467229,True,41585,50000,173.94329643249512,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:55:41
mobilenet_v2,0.72148,9.5367431640625e-07,imagenet12,original,{},original,0,259043332,True,36074,50000,47.3253493309021,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:56:29
mobilenet_v2,0.72146,0.01529383659362793,imagenet12,neuperm,{},neuperm,0,1489812630,False,36073,50000,48.34437346458435,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:57:17
mobilenet_v2,0.7215,0.015383481979370117,imagenet12,neuperm,{},neuperm,1,1639423394,False,36075,50000,47.84332895278931,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:58:05
mobilenet_v2,0.72148,0.02080225944519043,imagenet12,neuperm,{},neuperm,2,1552438742,False,36074,50000,46.62159848213196,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:58:52
mobilenet_v2,0.72138,0.010665416717529297,imagenet12,neuperm,{},neuperm,3,1238540947,False,36069,50000,47.83968496322632,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T18:59:40
mobilenet_v2,0.72144,0.01544189453125,imagenet12,neuperm,{},neuperm,4,1463836014,False,36072,50000,47.926026344299316,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:00:28
mobilenet_v2,0.7213,0.1706221103668213,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,0,2079773140,False,36065,50000,47.61236214637756,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:01:16
mobilenet_v2,0.72148,0.16738033294677734,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,902252582,False,36074,50000,46.3534255027771,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:02:03
mobilenet_v2,0.72152,0.12917351722717285,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,641659654,False,36076,50000,48.10341763496399,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:02:51
mobilenet_v2,0.721,0.17195606231689453,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,2109378383,False,36050,50000,47.3914155960083,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:03:39
mobilenet_v2,0.72138,0.20680665969848633,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,1114413960,False,36069,50000,48.1595938205719,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:04:27
mobilenet_v2,0.72062,0.1864457130432129,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,1846548352,False,36031,50000,45.455010414123535,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:05:13
mobilenet_v2,0.71874,0.139326810836792,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,1,1169649052,False,35937,50000,50.78239965438843,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:06:04
mobilenet_v2,0.7202,0.15716290473937988,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,2,767174456,False,36010,50000,48.991212129592896,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:06:53
mobilenet_v2,0.7188,0.12955975532531738,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,3,1088137900,False,35940,50000,49.433626651763916,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:07:43
mobilenet_v2,0.71986,0.1275043487548828,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,4,1866553068,False,35993,50000,48.45104956626892,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:08:31
mobilenet_v2,0.47468,0.14964652061462402,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,0,1132865405,False,23734,50000,45.364423751831055,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:09:17
mobilenet_v2,0.4193,0.14852547645568848,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,1,653136439,False,20965,50000,47.23053812980652,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:10:04
mobilenet_v2,0.37096,0.16501593589782715,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,2,1701385250,False,18548,50000,47.25661516189575,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:10:52
mobilenet_v2,0.38226,0.16166162490844727,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,3,1370208503,False,19113,50000,47.44144415855408,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:11:40
mobilenet_v2,0.4155,0.16673803329467773,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,4,1496137857,False,20775,50000,47.557493925094604,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:12:27
mobilenet_v2,0.001,0.1649312973022461,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,0,41497686,False,50,50000,46.02026033401489,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:13:14
mobilenet_v2,0.00106,0.22673869132995605,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,1,2078010939,False,53,50000,47.483198165893555,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:14:01
mobilenet_v2,0.0012,0.16898870468139648,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,2,19709124,False,60,50000,47.9032187461853,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:14:50
mobilenet_v2,0.00102,0.22636842727661133,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,3,1034924086,False,51,50000,46.701071977615356,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:15:37
mobilenet_v2,0.00088,0.16576313972473145,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,4,485925824,False,44,50000,48.21104645729065,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:16:25
mobilenet_v2,0.04676,0.13666534423828125,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,0,1806442545,False,2338,50000,47.37107968330383,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:17:13
mobilenet_v2,0.08592,0.1106560230255127,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,1,1006764722,False,4296,50000,46.73082399368286,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:18:00
mobilenet_v2,0.18046,0.1218419075012207,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,2,85842254,False,9023,50000,47.34864592552185,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:18:47
mobilenet_v2,0.20218,0.14117908477783203,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,3,391530445,False,10109,50000,46.614421367645264,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:19:34
mobilenet_v2,0.07878,0.10837602615356445,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,4,1967122305,False,3939,50000,47.53610420227051,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:20:22
mobilenet_v2,0.00124,0.18962407112121582,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,0,528018213,False,62,50000,46.4852192401886,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:21:08
mobilenet_v2,0.00138,0.1523728370666504,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,1,654280835,False,69,50000,47.28122568130493,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:21:56
mobilenet_v2,0.00088,0.15406441688537598,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,2,1521955482,False,44,50000,46.677085638046265,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:22:43
mobilenet_v2,0.00152,0.1137387752532959,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,3,1386391686,False,76,50000,47.14674973487854,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:23:30
mobilenet_v2,0.00118,0.12876296043395996,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,4,170449453,False,59,50000,47.9241738319397,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:24:18
mobilenet_v2,0.00112,0.22718119621276855,imagenet12,quantization,"{'n_bits': 2, 'per_channel': True}",quant_2bit_perchannel,0,501704623,True,56,50000,46.442155599594116,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:25:05
mobilenet_v2,0.0012,0.17827725410461426,imagenet12,quantization,"{'n_bits': 4, 'per_channel': True}",quant_4bit_perchannel,0,1695933837,True,60,50000,49.036272048950195,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:25:54
mobilenet_v2,0.71186,0.34647130966186523,imagenet12,quantization,"{'n_bits': 8, 'per_channel': True}",quant_8bit_perchannel,0,618472537,True,35593,50000,45.9132285118103,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:26:41
mobilenet_v3_small,0.67672,7.152557373046875e-07,imagenet12,original,{},original,0,717622032,True,33836,50000,48.638763427734375,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:27:30
mobilenet_v3_small,0.67668,0.008606433868408203,imagenet12,neuperm,{},neuperm,0,1418805135,False,33834,50000,49.57019662857056,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:28:19
mobilenet_v3_small,0.67674,0.01192617416381836,imagenet12,neuperm,{},neuperm,1,1136684649,False,33837,50000,47.43123245239258,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:29:07
mobilenet_v3_small,0.6767,0.008788108825683594,imagenet12,neuperm,{},neuperm,2,1061116839,False,33835,50000,47.313199281692505,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:29:54
mobilenet_v3_small,0.67662,0.01020050048828125,imagenet12,neuperm,{},neuperm,3,1657978036,False,33831,50000,46.474979400634766,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:30:41
mobilenet_v3_small,0.67672,0.01279139518737793,imagenet12,neuperm,{},neuperm,4,1118632475,False,33836,50000,47.14542770385742,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:31:28
mobilenet_v3_small,0.67662,0.12685632705688477,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,0,1504108084,False,33831,50000,49.37326669692993,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:32:18
mobilenet_v3_small,0.6766,0.13734960556030273,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,1,1184188101,False,33830,50000,48.29551362991333,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:33:06
mobilenet_v3_small,0.67642,0.16961455345153809,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,2,1143917449,False,33821,50000,46.79383707046509,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:33:53
mobilenet_v3_small,0.6765,0.169508695602417,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,3,1879979195,False,33825,50000,47.16318082809448,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:34:41
mobilenet_v3_small,0.67632,0.11053681373596191,imagenet12,noise,{'eps': 0.0001},noise_eps_1e-04,4,1787190783,False,33816,50000,48.27693772315979,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:35:29
mobilenet_v3_small,0.67484,0.1427750587463379,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,0,2089561242,False,33742,50000,47.842840909957886,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:36:17
mobilenet_v3_small,0.675,0.09930801391601562,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,1,762530302,False,33750,50000,48.03299808502197,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:37:05
mobilenet_v3_small,0.6746,0.12819623947143555,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,2,2134389633,False,33730,50000,47.513803005218506,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:37:53
mobilenet_v3_small,0.6756,0.17455506324768066,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,3,935574083,False,33780,50000,45.87052822113037,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:38:39
mobilenet_v3_small,0.67386,0.12473869323730469,imagenet12,noise,{'eps': 0.001},noise_eps_1e-03,4,918508180,False,33693,50000,45.30288314819336,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:39:25
mobilenet_v3_small,0.53084,0.17811036109924316,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,0,1346558536,False,26542,50000,46.68950009346008,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:40:12
mobilenet_v3_small,0.56326,0.10257124900817871,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,1,1875762838,False,28163,50000,47.80132484436035,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:41:00
mobilenet_v3_small,0.55174,0.17667531967163086,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,2,116566249,False,27587,50000,48.28426122665405,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:41:48
mobilenet_v3_small,0.53366,0.15104413032531738,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,3,1445418498,False,26683,50000,45.7825448513031,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:42:34
mobilenet_v3_small,0.59704,0.12528014183044434,imagenet12,noise,{'eps': 0.01},noise_eps_1e-02,4,999606854,False,29852,50000,46.89258551597595,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:43:21
mobilenet_v3_small,0.001,0.17492079734802246,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,0,1800552626,False,50,50000,48.03634786605835,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:44:09
mobilenet_v3_small,0.00108,0.10519289970397949,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,1,65931081,False,54,50000,48.12837862968445,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:44:58
mobilenet_v3_small,0.00108,0.14383864402770996,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,2,1335511462,False,54,50000,48.064111948013306,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:45:46
mobilenet_v3_small,0.0011,0.19476723670959473,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,3,1987762178,False,55,50000,46.8328971862793,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:46:33
mobilenet_v3_small,0.00124,0.12561345100402832,imagenet12,noise,{'eps': 0.1},noise_eps_1e-01,4,1856973487,False,62,50000,46.81033205986023,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:47:20
mobilenet_v3_small,0.04418,0.07579207420349121,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,0,1492132694,False,2209,50000,46.06274151802063,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:48:06
mobilenet_v3_small,0.1892,0.10494494438171387,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,1,17547725,False,9460,50000,46.98396277427673,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:48:54
mobilenet_v3_small,0.01074,0.08286070823669434,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,2,1327184519,False,537,50000,47.182313442230225,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:49:41
mobilenet_v3_small,0.0837,0.07484197616577148,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,3,770947688,False,4185,50000,49.1720871925354,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:50:30
mobilenet_v3_small,0.0501,0.14830422401428223,imagenet12,prune,{'amount': 0.01},prune_amount_0.01,4,1018520295,False,2505,50000,47.88245153427124,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:51:18
mobilenet_v3_small,0.0011,0.11165976524353027,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,0,1715189407,False,55,50000,47.578675508499146,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:52:06
mobilenet_v3_small,0.00072,0.10684990882873535,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,1,2051990636,False,36,50000,46.3079309463501,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:52:53
mobilenet_v3_small,0.00106,0.08713603019714355,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,2,1635767311,False,53,50000,47.58201313018799,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:53:40
mobilenet_v3_small,0.00136,0.11949563026428223,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,3,815442066,False,68,50000,47.279929399490356,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:54:28
mobilenet_v3_small,0.0013,0.08767199516296387,imagenet12,prune,{'amount': 0.05},prune_amount_0.05,4,1275688243,False,65,50000,49.440157651901245,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:55:17
mobilenet_v3_small,0.001,0.2267148494720459,imagenet12,quantization,"{'n_bits': 2, 'per_channel': True}",quant_2bit_perchannel,0,759757371,True,50,50000,48.75088906288147,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:56:06
mobilenet_v3_small,0.00094,0.3982086181640625,imagenet12,quantization,"{'n_bits': 4, 'per_channel': True}",quant_4bit_perchannel,0,319112012,True,47,50000,47.932658433914185,64,cuda,,2.1.0,79017b1c9c255a37bbc6755352f0b0586319fa81,2026-08-24T19:56:55
